saddr,saddr-raw,daddr,daddr-raw,ipid,ttl,classification,success,sport,dport,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,udp_pkt_size,data,repeat,cooldown,timestamp-str,timestamp-ts,timestamp-us
159.100.65.41,692151455,192.168.50.16,271755456,16869,249,udp,1,161.0,54003.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c8000000903007411b2a746000201080204037799030400040004003030040c8000000903007411b2a746000400a81e020237f002010002010030123010060a2b060106030f01010400410210bc,0,0,2025-05-17T16:43:04.296+0200,1747492984,296860
5.45.62.1,20851973,192.168.50.16,271755456,45238,55,udp,1,161.0,44807.0,,,,,110.0,3064020103300f02024a69020300ffe3040100020103041b3019040b80000009032cf89b337a700201000201000400040004003031040b80000009032cf89b337a700400a820020237f002010002010030143012060a2b060106030f01010400410401e4fa46,0,0,2025-05-17T16:43:04.296+0200,1747492984,296931
89.238.177.1,28438105,192.168.50.16,271755456,58862,53,udp,1,161.0,36869.0,,,,,109.0,3063020103300f02024a69020300ffe3040100020103041b3019040b80000009037c210eb165400201000201000400040004003030040b80000009037c210eb165400400a81f020237f002010002010030133011060a2b060106030f010104004103009c90,0,0,2025-05-17T16:43:04.296+0200,1747492984,296964
91.217.146.1,26401115,192.168.50.16,271755456,47643,54,udp,1,161.0,44385.0,,,,,108.0,3062020103300f02024a69020300ffe3040100020103041b3019040b80000009035c3e06e163d8020100020100040004000400302f040b80000009035c3e06e163d80400a81e020237f002010002010030123010060a2b060106030f0101040041024689,0,0,2025-05-17T16:43:04.297+0200,1747492984,297054
89.248.160.1,27326553,192.168.50.16,271755456,49250,55,udp,1,161.0,32891.0,,,,,110.0,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f444ca8c41efb000201040204012b8dcf040004000400302f040af5717f444ca8c41efb000400a81f020237f002010002010030133011060a2b060106030f010104004103097778,0,0,2025-05-17T16:43:04.297+0200,1747492984,297100
212.45.44.182,3056348628,192.168.50.16,271755456,28150,246,udp,1,161.0,41394.0,,,,,113.0,3067020103300e02024a6902023a98040100020103041f301d040c8000000903000014f2f99e04020112020402f9b7620400040004003031040c8000000903000014f2f99e040400a81f020237f002010002010030133011060a2b060106030f0101040041030e2673,0,0,2025-05-17T16:43:04.297+0200,1747492984,297148
213.207.11.148,2483802069,192.168.50.16,271755456,63306,57,udp,1,161.0,34631.0,,,,,106.0,3060020103300f02024a69020300ffe3040100020103041b3019040980000a4c012d953406020109020347be43040004000400302d040980000a4c012d9534060400a81e020237f002010002010030123010060a2b060106030f0101040041021cce,0,0,2025-05-17T16:43:04.297+0200,1747492984,297179
194.140.246.6,116821186,192.168.50.16,271755456,64879,245,udp,1,161.0,34938.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c80000009030058ac786cc88002010d020402f408e00400040004003031040c80000009030058ac786cc8800400a81f020237f002010002010030133011060a2b060106030f010104004103008f5d,0,0,2025-05-17T16:43:04.297+0200,1747492984,297206
145.145.0.39,654348689,192.168.50.16,271755456,31667,243,udp,1,161.0,56160.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c8000000903004c5d3ca4bc4002010602040107eb620400040004003030040c8000000903004c5d3ca4bc400400a81e020237f002010002010030123010060a2b060106030f0101040041021776,0,0,2025-05-17T16:43:04.297+0200,1747492984,297245
92.118.206.3,63862364,192.168.50.16,271755456,59359,57,udp,1,161.0,34702.0,,,,,108.0,3062020103300f02024a69020300ffe3040100020103041c301a040af5717fd4aff754efa700020109020360bb82040004000400302e040af5717fd4aff754efa7000400a81e020237f002010002010030123010060a2b060106030f0101040041023200,0,0,2025-05-17T16:43:05.282+0200,1747492985,282365
157.97.221.254,4275921309,192.168.50.16,271755456,13848,243,udp,1,161.0,43480.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300889cadcd6d0002010c020400aff8390400040004003031040c800000090300889cadcd6d000400a81f020237f002010002010030133011060a2b060106030f01010400410327baaa,0,0,2025-05-17T16:43:05.282+0200,1747492985,282393
77.222.66.94,1581440589,192.168.50.16,271755456,43523,246,udp,1,161.0,46197.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300e4aa5df917c00201060204070826bc0400040004003031040c800000090300e4aa5df917c00400a81f020237f002010002010030133011060a2b060106030f0101040041030085d8,0,0,2025-05-17T16:43:05.282+0200,1747492985,282485
194.87.35.1,19093442,192.168.50.16,271755456,43886,55,udp,1,161.0,43364.0,,,,,111.0,3065020103300f02024a69020300ffe3040100020103041d301b040b80000a4c037c258690fd600201040203739cfc0400040004003030040b80000a4c037c258690fd600400a81f020237f002010002010030133011060a2b060106030f01010400410316f334,0,0,2025-05-17T16:43:05.282+0200,1747492985,282541
185.62.68.134,2252619449,192.168.50.16,271755456,48577,243,udp,1,161.0,54067.0,,,,,111.0,3065020103300e02024a69020205dc040100020103041e301c040c800000090300188090155880020112020318aca50400040004003030040c8000000903001880901558800400a81e020237f002010002010030123010060a2b060106030f0101040041020325,0,0,2025-05-17T16:43:05.282+0200,1747492985,282568
37.139.138.171,2877983525,192.168.50.16,271755456,29921,56,udp,1,161.0,33807.0,,,,,109.0,3063020103300f02024a69020300ffe3040100020103041b3019040b8000000903d8b1908696000201000201000400040004003030040b8000000903d8b1908696000400a81f020237f002010002010030133011060a2b060106030f01010400410300b3cf,0,0,2025-05-17T16:43:05.282+0200,1747492985,282601
217.170.20.180,3021253337,192.168.50.16,271755456,59190,57,udp,1,161.0,52630.0,,,,,97.0,3057020103300f02024a69020300ffe304010002010304153013040580003a8c04020100020100040004000400302a040580003a8c040400a81f020237f002010002010030133011060a2b060106030f0101040041031091b0,0,0,2025-05-17T16:43:05.282+0200,1747492985,282736
146.104.249.1,33122450,192.168.50.16,271755456,9616,244,udp,1,161.0,50590.0,,,,,111.0,3065020103300e02024a69020205dc040100020103041e301c040c800000090300084fa9316b0002010902037d1eab0400040004003030040c800000090300084fa9316b000400a81e020237f002010002010030123010060a2b060106030f0101040041021669,0,0,2025-05-17T16:43:05.282+0200,1747492985,282760
195.212.144.66,1116787907,192.168.50.16,271755456,63102,246,udp,1,161.0,54491.0,,,,,114.0,3068020103300e02024a69020205dc040100020103041f301d040c8000000903007079b3b9f200020105020403f0ec550400040004003032040c8000000903007079b3b9f2000400a820020237f002010002010030143012060a2b060106030f01010400410408120bb8,0,0,2025-05-17T16:43:05.282+0200,1747492985,282804
194.31.131.40,679681986,192.168.50.16,271755456,7427,247,udp,1,161.0,41994.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c8000000903004c0082a0720002010b020403d757ef0400040004003031040c8000000903004c0082a072000400a81f020237f002010002010030133011060a2b060106030f01010400410300cab9,0,0,2025-05-17T16:43:05.282+0200,1747492985,282847
195.35.128.1,25174979,192.168.50.16,271755456,37935,249,udp,1,161.0,39143.0,,,,,113.0,3067020103300e02024a6902022000040100020103041f301d040c800000090300000deda95be002010302040ba842370400040004003031040c800000090300000deda95be00400a81f020237f002010002010030133011060a2b060106030f01010400410301ae29,0,0,2025-05-17T16:43:05.282+0200,1747492985,282874
194.49.83.208,3495113154,192.168.50.16,271755456,33883,244,udp,1,161.0,39353.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c800000090300700f6aae5de002010e0204020471400400040004003030040c800000090300700f6aae5de00400a81e020237f002010002010030123010060a2b060106030f0101040041024ec3,0,0,2025-05-17T16:43:05.282+0200,1747492985,282909
185.36.188.1,29107385,192.168.50.16,271755456,0,55,udp,1,161.0,54058.0,,,,,96.0,3056020103300f02024a69020300ffe304010402010304153013040580003a8c040201000201000400040004003029040580003a8c040400a81e020237f002010002010030123010060a2b060106030f01010400410274b4,0,0,2025-05-17T16:43:05.282+0200,1747492985,282936
157.97.222.1,31351197,192.168.50.16,271755456,13849,243,udp,1,161.0,53606.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300889cadcd6d0002010c020400aff83a0400040004003031040c800000090300889cadcd6d000400a81f020237f002010002010030133011060a2b060106030f01010400410327baab,0,0,2025-05-17T16:43:05.283+0200,1747492985,283043
185.29.203.186,3133873593,192.168.50.16,271755456,15805,55,udp,1,161.0,45794.0,,,,,122.0,3070020103300f02024a69020300ffe304010002010304233021041180001f888048428973977cd0670000000002010102035823b40400040004003035041180001f888048428973977cd067000000000400a81e020237f002010002010030123010060a2b060106030f0101040041021331,0,0,2025-05-17T16:43:05.283+0200,1747492985,283070
37.153.127.11,192911653,192.168.50.16,271755456,22645,56,udp,1,161.0,49152.0,,,,,109.0,3063020103300f02024a69020300ffe3040100020103041d301b040af5717f7483ef46b34500020122020400cd71f5040004000400302e040af5717f7483ef46b345000400a81e020237f002010002010030123010060a2b060106030f01010400410251fe,0,0,2025-05-17T16:43:05.283+0200,1747492985,283098
81.173.74.219,3679104337,192.168.50.16,271755456,2482,247,udp,1,161.0,52973.0,,,,,112.0,3066020103300e02024a6902020800040100020103041f301d040c000000090300d46d500e66080201250204019930000400040004003030040c000000090300d46d500e66080400a81e020237f002010002010030123010060a2b060106030f01010400410275c5,0,0,2025-05-17T16:43:05.283+0200,1747492985,283124
185.220.215.148,2497174713,192.168.50.16,271755456,35350,245,udp,1,161.0,59374.0,,,,,112.0,3066020103300e02024a6902020800040100020103041e301c040c00000009030040ce243ce1600202022c020242490400040004003031040c00000009030040ce243ce1600400a81f020237f002010002010030133011060a2b060106030f010104004103013ea7,0,0,2025-05-17T16:43:05.283+0200,1747492985,283162
62.59.46.34,573455166,192.168.50.16,271755456,56468,247,udp,1,161.0,57374.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300700f6a12988002012c020401b9fa0b0400040004003031040c800000090300700f6a1298800400a81f020237f002010002010030133011060a2b060106030f01010400410307a6c4,0,0,2025-05-17T16:43:05.283+0200,1747492985,283199
45.144.232.1,32018477,192.168.50.16,271755456,43908,55,udp,1,161.0,36784.0,,,,,111.0,3065020103300f02024a69020300ffe3040100020103041d301b040b80000a4c037c258690fd600201040203739cfc0400040004003030040b80000a4c037c258690fd600400a81f020237f002010002010030133011060a2b060106030f01010400410316f335,0,0,2025-05-17T16:43:05.283+0200,1747492985,283254
194.87.191.1,29317058,192.168.50.16,271755456,43910,55,udp,1,161.0,47283.0,,,,,111.0,3065020103300f02024a69020300ffe3040100020103041d301b040b80000a4c037c258690fd600201040203739cfc0400040004003030040b80000a4c037c258690fd600400a81f020237f002010002010030133011060a2b060106030f01010400410316f336,0,0,2025-05-17T16:43:05.283+0200,1747492985,283294
194.28.112.1,24124610,192.168.50.16,271755456,27124,55,udp,1,161.0,44320.0,,,,,108.0,3062020103300f02024a69020300ffe3040100020103041c301a040980000a4c01c0a80201020106020400ddae7b040004000400302e040980000a4c01c0a802010400a81f020237f002010002010030133011060a2b060106030f01010400410300d2a3,0,0,2025-05-17T16:43:05.283+0200,1747492985,283321
185.241.213.1,30798265,192.168.50.16,271755456,0,55,udp,1,161.0,53658.0,,,,,110.0,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f001c734a15b100020101020405d22940040004000400302f040af5717f001c734a15b1000400a81f020237f002010002010030133011060a2b060106030f0101040041030172f4,0,0,2025-05-17T16:43:05.283+0200,1747492985,283352
80.71.232.1,31999824,192.168.50.16,271755456,49893,55,udp,1,161.0,45513.0,,,,,108.0,3062020103300f02024a69020300ffe3040100020103041c301a040af5717f28993a3e368d00020109020318e666040004000400302e040af5717f28993a3e368d000400a81e020237f002010002010030123010060a2b060106030f01010400410206d5,0,0,2025-05-17T16:43:05.283+0200,1747492985,283383
85.144.224.1,31494229,192.168.50.16,271755456,6191,246,udp,1,161.0,44416.0,,,,,113.0,3067020103300e02024a6902020800040100020103041f301d040c502660000000031201007169020102020402f04f5f0400040004003031040c5026600000000312010071690400a81f020237f002010002010030133011060a2b060106030f010104004103014afa,0,0,2025-05-17T16:43:05.283+0200,1747492985,283414
82.217.0.1,16832850,192.168.50.16,271755456,8043,249,udp,1,161.0,55683.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300f8a73af0f40002010b0204010ee6640400040004003031040c800000090300f8a73af0f4000400a81f020237f002010002010030133011060a2b060106030f0101040041033473d6,0,0,2025-05-17T16:43:05.283+0200,1747492985,283446
89.248.170.1,27981913,192.168.50.16,271755456,43071,55,udp,1,161.0,43455.0,,,,,110.0,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f444ca8c41efb000201040204012b8dcf040004000400302f040af5717f444ca8c41efb000400a81f020237f002010002010030133011060a2b060106030f010104004103097779,0,0,2025-05-17T16:43:05.283+0200,1747492985,283489
87.209.8.1,17355095,192.168.50.16,271755456,41156,245,udp,1,161.0,54550.0,,,,,112.0,3066020103300e02024a6902020800040100020103041f301d040c502660000000010030000077020106020402ddc7de0400040004003030040c5026600000000100300000770400a81e020237f002010002010030123010060a2b060106030f010104004102320c,0,0,2025-05-17T16:43:05.283+0200,1747492985,283514
87.212.206.1,30331991,192.168.50.16,271755456,17836,245,udp,1,161.0,40981.0,,,,,112.0,3066020103300e02024a6902020800040100020103041f301d040c502660000000010030000096020107020402e703930400040004003030040c5026600000000100300000960400a81e020237f002010002010030123010060a2b060106030f0101040041025784,0,0,2025-05-17T16:43:05.283+0200,1747492985,283552
83.172.160.1,27307091,192.168.50.16,271755456,64927,246,udp,1,161.0,36168.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300001c58b1f61802010902040b63d48a0400040004003031040c800000090300001c58b1f6180400a81f020237f002010002010030133011060a2b060106030f010104004103210ed0,0,0,2025-05-17T16:43:05.283+0200,1747492985,283581
64.29.137.13,227089728,192.168.50.16,271755456,41422,245,udp,1,161.0,34072.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300641225ce7b400201030204031706a50400040004003031040c800000090300641225ce7b400400a81f020237f002010002010030133011060a2b060106030f0101040041030087db,0,0,2025-05-17T16:43:05.283+0200,1747492985,283608
92.246.93.254,4267570780,192.168.50.16,271755456,51632,53,udp,1,161.0,44941.0,,,,,108.0,3062020103300f02024a69020300ffe3040100020103041b3019040b8000000903d4e88026545c020100020100040004000400302f040b8000000903d4e88026545c0400a81e020237f002010002010030123010060a2b060106030f0101040041021425,0,0,2025-05-17T16:43:05.283+0200,1747492985,283689
149.11.64.210,3527412629,192.168.50.16,271755456,51034,248,udp,1,161.0,33054.0,,,,,112.0,3066020103300e02024a6902021000040100020103041f301d040c000000090300b02680a66b80020106020401b06d830400040004003030040c000000090300b02680a66b800400a81e020237f002010002010030123010060a2b060106030f010104004102172b,0,0,2025-05-17T16:43:05.283+0200,1747492985,283731
81.29.158.1,27139409,192.168.50.16,271755456,6836,56,udp,1,161.0,45469.0,,,,,108.0,3062020103300f02024a69020300ffe3040100020103041b3019040b8000000903547fee011b40020100020100040004000400302f040b8000000903547fee011b400400a81e020237f002010002010030123010060a2b060106030f01010400410203d4,0,0,2025-05-17T16:43:05.283+0200,1747492985,283790
185.187.12.134,2248981433,192.168.50.16,271755456,39603,57,udp,1,161.0,58766.0,,,,,106.0,3060020103300f02024a69020300ffe3040100020103041b3019040980000a4c01b9bb0c01020111020320585c040004000400302d040980000a4c01b9bb0c010400a81e020237f002010002010030123010060a2b060106030f01010400410213ad,0,0,2025-05-17T16:43:05.283+0200,1747492985,283835
185.53.161.29,497104313,192.168.50.16,271755456,54031,55,udp,1,161.0,57673.0,,,,,108.0,3062020103300f02024a69020300ffe3040100020103041b3019040b800000090300defbf05200020100020100040004000400302f040b800000090300defbf052000400a81e020237f002010002010030123010060a2b060106030f0101040041020532,0,0,2025-05-17T16:43:05.283+0200,1747492985,283860
94.231.250.1,33220446,192.168.50.16,271755456,21254,239,udp,1,161.0,41866.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c8000000903000021d8bde81002010802040991df2f0400040004003031040c8000000903000021d8bde8100400a81f020237f002010002010030133011060a2b060106030f0101040041030621e3,0,0,2025-05-17T16:43:05.283+0200,1747492985,283886
213.207.9.140,2349453269,192.168.50.16,271755456,32670,248,udp,1,161.0,55705.0,,,,,111.0,3065020103300e02024a69020205dc040100020103041e301c040c8000000903006026aafda080020108020340cb2d0400040004003030040c8000000903006026aafda0800400a81e020237f002010002010030123010060a2b060106030f01010400410201fc,0,0,2025-05-17T16:43:05.283+0200,1747492985,283916
194.171.41.1,19508162,192.168.50.16,271755456,185,243,udp,1,161.0,55985.0,,,,,111.0,3065020103300e02024a69020205dc040100020103041e301c040c80000009030070ca9be928fa02015402030122980400040004003030040c80000009030070ca9be928fa0400a81e020237f002010002010030123010060a2b060106030f01010400410200ba,0,0,2025-05-17T16:43:05.284+0200,1747492985,284008
194.69.24.1,18367938,192.168.50.16,271755456,49504,246,udp,1,161.0,58801.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c800000090300001ae2ab6b1202010702040b6eeb580400040004003030040c800000090300001ae2ab6b120400a81e020237f002010002010030123010060a2b060106030f0101040041021f44,0,0,2025-05-17T16:43:05.284+0200,1747492985,284039
176.56.187.146,2461743280,192.168.50.16,271755456,42567,247,udp,1,161.0,45785.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300d4c93c316b8002010702040aaf87300400040004003031040c800000090300d4c93c316b800400a81f020237f002010002010030133011060a2b060106030f01010400410300abbe,0,0,2025-05-17T16:43:05.284+0200,1747492985,284076
45.9.53.1,20252973,192.168.50.16,271755456,50313,241,udp,1,161.0,45001.0,,,,,113.0,3067020103300e02024a6902022000040100020103041f301d040c800000090300084fa995510002010e02040126a92f0400040004003031040c800000090300084fa99551000400a81f020237f002010002010030133011060a2b060106030f010104004103040a25,0,0,2025-05-17T16:43:05.284+0200,1747492985,284126
46.244.4.219,3674534958,192.168.50.16,271755456,16600,54,udp,1,161.0,36790.0,,,,,110.0,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f7483ef6287c50002010a0204060533e0040004000400302f040af5717f7483ef6287c5000400a81f020237f002010002010030133011060a2b060106030f01010400410302cd62,0,0,2025-05-17T16:43:05.284+0200,1747492985,284158
87.236.7.53,889711703,192.168.50.16,271755456,11201,245,udp,1,161.0,52321.0,,,,,114.0,3068020103300e02024a69020205dc040100020103041f301d040c8000000903003890a502ea00020104020402a280150400040004003032040c8000000903003890a502ea000400a820020237f002010002010030143012060a2b060106030f01010400410400ca7d99,0,0,2025-05-17T16:43:05.284+0200,1747492985,284200
212.104.210.1,30566612,192.168.50.16,271755456,31271,57,udp,1,161.0,46962.0,,,,,108.0,3062020103300f02024a69020300ffe3040100020103041c301a040980000a4c015ef74805020101020407418fc9040004000400302e040980000a4c015ef748050400a81f020237f002010002010030133011060a2b060106030f01010400410304d383,0,0,2025-05-17T16:43:05.284+0200,1747492985,284269
204.2.64.1,20972236,192.168.50.16,271755456,8469,54,udp,1,161.0,43709.0,,,,,111.0,3065020103300e02024a6902020800040100020103041e301c040c000039e7000000a1cc02403802012c02034ac1830400040004003030040c000039e7000000a1cc0240380400a81e020237f002010002010030123010060a2b060106030f0101040041020502,0,0,2025-05-17T16:43:05.284+0200,1747492985,284313
155.2.223.1,31392411,192.168.50.16,271755456,22712,56,udp,1,161.0,37893.0,,,,,108.0,3062020103300e02024a69020245d4040100020103041d301b040b8000cda203649d99d9859402011002030286ce040004000400302e040b8000cda203649d99d985940400a81d020237f00201000201003011300f060a2b060106030f01010400410130,0,0,2025-05-17T16:43:05.284+0200,1747492985,284351
178.162.156.153,2577179314,192.168.50.16,271755456,56878,54,udp,1,161.0,42565.0,,,,,123.0,3071020103300f02024a69020300ffe304010002010304243022041180001f88800761f1626579ec5f0000000002010e020401a8a8350400040004003035041180001f88800761f1626579ec5f000000000400a81e020237f002010002010030123010060a2b060106030f01010400410207d8,0,0,2025-05-17T16:43:05.284+0200,1747492985,284404
45.139.163.1,27495213,192.168.50.16,271755456,21442,57,udp,1,161.0,59075.0,,,,,123.0,3071020103300f02024a69020300ffe304010002010304243022041180001f88800a5d6e25b6415b620000000002011102040097d7090400040004003035041180001f88800a5d6e25b6415b62000000000400a81e020237f002010002010030123010060a2b060106030f0101040041023b82,0,0,2025-05-17T16:43:05.284+0200,1747492985,284445
107.158.222.1,31366763,192.168.50.16,271755456,0,50,udp,1,161.0,40412.0,,,,,109.0,3063020103300f02024a69020300ffe3040100020103041d301b040af5717f001c7329cca00002020130020302192f040004000400302e040af5717f001c7329cca0000400a81e020237f002010002010030123010060a2b060106030f0101040041020666,0,0,2025-05-17T16:43:05.284+0200,1747492985,284512
212.178.112.242,4067472084,192.168.50.16,271755456,31876,247,udp,1,161.0,47462.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c800000090300ccd34297d080020104020401e0f96a0400040004003030040c800000090300ccd34297d0800400a81e020237f002010002010030123010060a2b060106030f0101040041025ece,0,0,2025-05-17T16:43:05.284+0200,1747492985,284548
194.29.73.1,21568962,192.168.50.16,271755456,6927,246,udp,1,161.0,37349.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c800000090300843dc6bb9a3002010802040411ad8e0400040004003030040c800000090300843dc6bb9a300400a81e020237f002010002010030123010060a2b060106030f0101040041021894,0,0,2025-05-17T16:43:05.284+0200,1747492985,284579
193.0.179.1,28508353,192.168.50.16,271755456,6518,246,udp,1,161.0,39573.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300641225ceb1c002010a0204019b9df60400040004003031040c800000090300641225ceb1c00400a81f020237f002010002010030133011060a2b060106030f010104004103009b99,0,0,2025-05-17T16:43:05.284+0200,1747492985,284627
83.97.88.82,1381523795,192.168.50.16,271755456,22373,242,udp,1,161.0,46832.0,,,,,114.0,3068020103300e02024a6902020800040100020103041f301d040c00000009030008ecf538b5e0020114020400b17e110400040004003032040c00000009030008ecf538b5e00400a820020237f002010002010030143012060a2b060106030f0101040041040251154a,0,0,2025-05-17T16:43:05.284+0200,1747492985,284691
185.186.244.1,32815801,192.168.50.16,271755456,43945,55,udp,1,161.0,33567.0,,,,,113.0,3067020103300f02024a69020300ffe3040100020103041e301c040b80000a4c0388a25ee6560002010402040bd894850400040004003031040b80000a4c0388a25ee656000400a820020237f002010002010030143012060a2b060106030f01010400410401100025,0,0,2025-05-17T16:43:05.306+0200,1747492985,306298
134.90.146.1,26368646,192.168.50.16,271755456,3695,56,udp,1,161.0,37386.0,,,,,109.0,3063020103300f02024a69020300ffe3040100020103041b3019040b800000090364f69dcfd8000201000201000400040004003030040b800000090364f69dcfd8000400a81f020237f002010002010030133011060a2b060106030f01010400410300db3d,0,0,2025-05-17T16:43:05.306+0200,1747492985,306381
62.165.123.58,981181758,192.168.50.16,271755456,5640,246,udp,1,161.0,42883.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c800000090300dc774ce4ce0002010202040693973c0400040004003030040c800000090300dc774ce4ce000400a81e020237f002010002010030123010060a2b060106030f0101040041025515,0,0,2025-05-17T16:43:05.306+0200,1747492985,306437
212.45.33.11,186723796,192.168.50.16,271755456,54461,55,udp,1,161.0,40400.0,,,,,108.0,3062020103300f02024a69020300ffe3040100020103041b3019040b8000000903648f3e846de0020100020100040004000400302f040b8000000903648f3e846de00400a81e020237f002010002010030123010060a2b060106030f0101040041021bfb,0,0,2025-05-17T16:43:05.306+0200,1747492985,306464
46.249.43.4,69990702,192.168.50.16,271755456,49379,246,udp,1,161.0,50340.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c800000090300d4789b2a6c9002010c02040b474f490400040004003030040c800000090300d4789b2a6c900400a81e020237f002010002010030123010060a2b060106030f010104004102682a,0,0,2025-05-17T16:43:05.306+0200,1747492985,306490
95.211.208.149,2513490783,192.168.50.16,271755456,12273,54,udp,1,161.0,57196.0,,,,,122.0,3070020103300f02024a69020300ffe304010002010304233021041180001f8880c8e3e53a1927cf64000000000201120203201a030400040004003035041180001f8880c8e3e53a1927cf64000000000400a81e020237f002010002010030123010060a2b060106030f01010400410200e4,0,0,2025-05-17T16:43:05.306+0200,1747492985,306552
31.22.83.195,3277002271,192.168.50.16,271755456,27697,247,udp,1,161.0,50530.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300002155946424020116020408dd71cb0400040004003031040c8000000903000021559464240400a81f020237f002010002010030133011060a2b060106030f010104004103029a96,0,0,2025-05-17T16:43:05.306+0200,1747492985,306598
91.202.208.1,30460507,192.168.50.16,271755456,12087,55,udp,1,161.0,56875.0,,,,,110.0,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f444ca8c41efb000201040204012b8dcf040004000400302f040af5717f444ca8c41efb000400a81f020237f002010002010030133011060a2b060106030f01010400410309777a,0,0,2025-05-17T16:43:05.306+0200,1747492985,306636
217.149.33.14,237082073,192.168.50.16,271755456,10320,247,udp,1,161.0,47249.0,,,,,114.0,3068020103300e02024a69020205dc040100020103041f301d040c80000009030010b3d69912000201130204019604010400040004003032040c80000009030010b3d69912000400a820020237f002010002010030143012060a2b060106030f0101040041040176944f,0,0,2025-05-17T16:43:05.306+0200,1747492985,306667
195.143.54.6,104239043,192.168.50.16,271755456,49045,246,udp,1,161.0,57088.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c80000009030090eb50c0f08002010402040083aa790400040004003030040c80000009030090eb50c0f0800400a81e020237f002010002010030123010060a2b060106030f01010400410210a4,0,0,2025-05-17T16:43:05.306+0200,1747492985,306710
80.82.77.1,21844560,192.168.50.16,271755456,27438,55,udp,1,161.0,49996.0,,,,,110.0,3064020103300f02024a69020300ffe3040100020103041d301b040af5717f444ca8c41efb000201040204012b8dcf040004000400302f040af5717f444ca8c41efb000400a81f020237f002010002010030133011060a2b060106030f01010400410309777b,0,0,2025-05-17T16:43:05.306+0200,1747492985,306757
145.145.6.98,1644597649,192.168.50.16,271755456,46029,51,udp,1,161.0,57014.0,,,,,109.0,3063020103300f02024a69020300ffe3040100020103041b3019040b8000000903a0b4397185740201000201000400040004003030040b8000000903a0b4397185740400a81f020237f002010002010030133011060a2b060106030f0101040041030af3a7,0,0,2025-05-17T16:43:05.306+0200,1747492985,306783
193.25.96.1,23075265,192.168.50.16,271755456,65395,247,udp,1,161.0,35242.0,,,,,112.0,3066020103300e02024a69020205dc040100020103041f301d040c8000000903001c6a7ab9057a020105020400a5194e0400040004003030040c8000000903001c6a7ab9057a0400a81e020237f002010002010030123010060a2b060106030f0101040041021efa,0,0,2025-05-17T16:43:05.306+0200,1747492985,306809
185.119.191.26,448755641,192.168.50.16,271755456,14374,246,udp,1,161.0,58266.0,,,,,113.0,3067020103300e02024a69020205dc040100020103041f301d040c800000090300b4de31ef5f000201060204030196bb0400040004003031040c800000090300b4de31ef5f000400a81f020237f002010002010030133011060a2b060106030f010104004103009fb0,0,0,2025-05-17T16:43:05.306+0200,1747492985,306841
84.38.236.62,1055663700,192.168.50.16,271755456,52335,55,udp,1,161.0,39655.0,,,,,109.0,3063020103300f02024a69020300ffe3040100020103041b3019040b80000009032c3311a412f00201000201000400040004003030040b80000009032c3311a412f00400a81f020237f002010002010030133011060a2b060106030f0101040041030923be,0,0,2025-05-17T16:43:05.306+0200,1747492985,306897
185.90.199.107,1808227001,192.168.50.16,271755456,36923,56,udp,1,161.0,35159.0,,,,,109.0,3063020103300f02024a69020300ffe3040100020103041d301b040af5717f688bf43e876d000201040204013e04ae040004000400302e040af5717f688bf43e876d000400a81e020237f002010002010030123010060a2b060106030f010104004102204f,0,0,2025-05-17T16:43:05.306+0200,1747492985,306928
